,,,,,,
Juan Q.,/user_details?userid=m-efjFUPEGbQoWsn7U7Mew,"New York, NY",9/19/2020,5,No comment,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Natalie M.,/user_details?userid=ZllLTzL0txqI-htZj9q1HA,"Brooklyn, Brooklyn, NY",2/6/2022,4,"I've been to El Mate twice now and I will be back again! I'm Uruguayan and love a good asado. The steak was delicious and the ensalada rusa was also great. The only thing I didn't like was that the server asked the person I was dining with ""Oh you finished everything! You liked it, huh?"" after they ate everything on their plate. ¡¡Super fuera de lugar, eso no se pregunta!! However, the food was very good.",https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Yee N.,/user_details?userid=ZSU1PNyn_EU-XrqTeGSMWQ,"Brooklyn, Brooklyn, NY",6/22/2021,4,"Overall a really good experience, go support local small businesses and restaurants! It was our first time at El Mate and we celebrated an anniversary.   The highlights were the rib eye, mashed yuca, and drinks that were strong. Our waitress Marie was awesome. We sat at the outdoor patio which shielded us from the light rain. The main gripe would be that this restaurant is sandwiched between two others and all three were playing different music outside.  It made dinner quite loud and hard to have conversation at times.",https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Herman S.,/user_details?userid=VePvMM7C-i-OkAR8ocq60g,"South Slope, Brooklyn, NY",7/2/2021,4,No comment,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Julie K.,/user_details?userid=vQ6CGmoT-pytrrgsEwxAJw,"Brooklyn, NY",2/14/2020,4,No comment,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Pamela K.,/user_details?userid=2ZRvQulr9KcikJkCIF_0pQ,"Brooklyn, Brooklyn, NY",6/19/2022,5,".Ate here for Father's Day with a party of 3 . The restaurant has indoor and out door seating.The staff was very friendly and inviting ,had Louis( hope I spelt it correctly) as our waiter. He was very attentive and our food did not take long to be served.The Sangrias and margaritas are a must.Will definitely return in the near future.",https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Mallory A.,/user_details?userid=nRxUM3IC4Yqaffcugsjwnw,"Brooklyn, NY",4/11/2021,3,No comment,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Robert S.,/user_details?userid=8y4Wo64EECQBPiwLhupdmA,"San Francisco, CA",11/1/2021,5,No comment,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Siyun Z.,/user_details?userid=Af7lQW3QftyZvIGL26sWKw,"Queens, NY",8/25/2018,4,No comment,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Jaime F. M.,/user_details?userid=MeTALTpeeofbGr9C6BkZ7w,"CA, CA",6/4/2022,5,"First off the staff was incredible. They were attentive, humorous, and offered great suggestions for us first timers. Our group ordered a round of drinks and each one was better than the last. Flavorful and strong. The food was filling and tasteful. But the chicken empanadas were they highlight of the night, and the meats had a great flavor and cooked as asked. Would definitely come back.",https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
David F.,/user_details?userid=nNP1jPCkkGTXxiH1WPrCCg,"PA, PA",4/23/2022,5,"This was such a nice restaurant. The staff are very friendly and helpful with explaining the menus. Food, is amazing. I always start with the empanadas. It's food porn. That's all I'm going to say about that. We had the Parrillada which was perfect for us.  It's nice and local with a lot of personality. Can't wait to visit again.",https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Chris H.,/user_details?userid=ICzvPz0gFa5uH1j_ke3qrA,"Brooklyn, NY",8/8/2021,4,"Brazil Brooklyn-style. Lovely cocktails. Good servers ! Music Sunday night. Chicken wings, salads and fine Brazilian stews. Small street side room and a large covered back yard.  Fun place. Staff nice.",https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Kat J.,/user_details?userid=HvdRv_A7I_nwmC6_BgTS9w,"Staten Island, NY",3/10/2021,4,"Love this restaurant. The staff are top notch. Always ask for a recommendation, you will not be disappointed.",https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Faviola M.,/user_details?userid=oH9Zwfsu9t2jhnhiuVOIwQ,"Brooklyn, NY",10/10/2020,5,No comment,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Kyle D.,/user_details?userid=gFptgYG33B3aZqs_se7zsg,"Newtown, PA",7/18/2019,5,No comment,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
David E.,/user_details?userid=Ps6NGyOGPMRIiWNhL9031A,"Kirkland, WA",7/8/2021,5,"Great service, excellent food across the board. The empanadas were especially good (chorizo was our favorite, and the dessert empanada was killer.) The parrillada was exactly as I remembered it from our last trip to Argentina (which is to say, varied and delicious, though perhaps not the best choice for the squeemish since it includes things like blood sausage. I would gladly eat here again",https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Valentino G.,/user_details?userid=Wu92onJz6YyAyoo8yMFwkA,"Brooklyn, NY",9/21/2019,5,No comment,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Linda M.,/user_details?userid=mBJJ2hS1LTSkWPA7qkaksQ,"Brooklyn, Brooklyn, NY",8/7/2019,5,"We came here on a Sunday evening. The place is cozy and it wasn't packed. We both ordered the steak and sides (yucca, sautéed spinach and mash potato)and dessert. I would definitely come back for more delish food! 9/10",https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Melissa G.,/user_details?userid=dtC3hRSuCRcujpmi9mb4pg,"Park Slope, Brooklyn, NY",11/23/2018,4,No comment,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
John T.,/user_details?userid=0auqluusTrYQ0mEVUWbFvQ,"Queens, NY",10/29/2018,5,No comment,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Jayleen G.,/user_details?userid=WrURAc5BPlgjV2k72v3SPA,"Ridgewood, NY",4/22/2021,5,No comment,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Jasmine W.,/user_details?userid=mrDhX9lyMNFGRQ1b7w7q-g,"Brooklyn, Brooklyn, NY",10/1/2020,5,Great steak! And a nice embience for a chill night out. We left without getting dessert and ended up coming right back for their dessert empanadas. Would definitely recommend going there!,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Nicole B.,/user_details?userid=loatR0kuKMSVz6VuYZLM6Q,"Brooklyn, NY",1/14/2019,4,No comment,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Jing K.,/user_details?userid=t_O7iyu3Ceqp43hX625qWg,"Manhattan, NY",8/4/2018,5,"Thank you guys for a great night out.  They were able to accommodate my party of 14 and we had plenty of room in the back of the diningroom. Also had a great looking backyard as well.  Drink orders were taken shortly after we sat down.  Waitress was very patient with everyone deciding what they wanted and the recommendations of shared empanada appetizers were great.  The crust was light and flaky and all the different fillings we got were moist and flavorful.  Large amounts of meat and steak for all the entrees, especially the mixed grill (must have).  Constant came by to refill drinks and clear the table.  We didn't stay for dessert but they sent over 3 plates of flan for the table to share and everyone agreed it was awesome.  The perfect balance of creamy and dense and the caramel was spot on.  Rave reviews from the whole party.  Looking forward to going back.",https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Asia Y.,/user_details?userid=zUluDTcgWpMq1aFvJ4U1-g,"Kalaheo, HI",3/11/2020,5,No comment,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Lana T.,/user_details?userid=3uqjuJq3IFt6f-ASU-ZHXw,"Miami, FL",9/24/2018,5,No comment,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Ali R.,/user_details?userid=8eHc1hk2qbKMWLcZDRBTiQ,"Staten Island, NY",8/28/2020,5,"The steak was absolutely delicious. Had the skirt steak and the pichana and they were cooked perfectly. Their chimichurri sauce is honestly the best ive ever had, i even bought a container of it to go. Out door seating was great as well and service was impeccable!",https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
A M.,/user_details?userid=HgJNTyRSHejYL8-zjfh7FQ,"Brooklyn, NY",12/20/2020,5,"Yucca mashed, entraña , chimichurri, empanadas , so dam good. Our new favorite for steak and delicious Malbec wine.",https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Maya B.,/user_details?userid=st4X2Bb4_edG85gToE03kA,"Orlando, FL",6/26/2016,5,No comment,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
JoJo G.,/user_details?userid=lvui4kiS5rzKGCJs-uELKQ,"New York, NY",10/27/2020,5,"This lovely hidden gem in Carroll Gardens (Brooklyn), offers an amazing selection of Gaucho style meats, wines, and delicious specialty cocktails (try their sangria). I recently celebrated my birthday with close friends at  El Mate, my first dinner outing in months (all while following CDC Covid-19 guidelines), the staff definitely took the steps necessary to secure our safety and theirs. My friends and I were accommodated in their patio, which was such a great treat. The patio is beautiful and spacious, it's easy to forget that you're in Brooklyn. The food, service and atmosphere were stellar. I can't recommend it enough. I'm looking forward to my next visit and so are my friends. Thanks Luis and rest of staff, you guys made us feel very comfortable and allowed us to have a great time.",https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Andrea C.,/user_details?userid=5Lfsc-SdVF1t2OCy29ag2g,"Westbury, NY",12/22/2017,5,No comment,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Tahini R.,/user_details?userid=lLXGo8ih8h9f4iIw2UcKJQ,"New York, NY",2/9/2018,5,"Originally my friends and I wanted to have brunch at Buttermilk Channel, but unfortunately the wait was over and hour, and thanks to that, we stumbled across this amazing Argentina spot. Definitely an underrated gem in The area. They have a super cute outdoor garden seating, and since we went during the fall we were able to enjoy the outdoors, which was lovely. The food was divine. Starting from the Passion fruit mimosas to the Argentina coffee to the empanadas we ordered as an app to the entrees of steak and eggs breakfast wrap and huevos rancheros! No one had any complaints! The food was perfection! Authentic Argentina food and great service as well! Definitely one of my favorite restaurants in the area. Highly recommend trying out this gem.",https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Des R.,/user_details?userid=1JfPsUMBYJlSAb1xaiA0cQ,"ASTORIA, NY",8/28/2021,5,"I have missed amazing steak...this spot did not fail in any way. Perfect food, timing, service, ambiance..allll of it!! I got the skirt steak, my boyfriend got the ribeye, we are more than happy to recommend this spot and hope to return soon.",https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Marcellermo N.,/user_details?userid=P9wK3_iuaNjReudQMdiFvw,"New York, NY",9/9/2019,3,No comment,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Whitney L.,/user_details?userid=-j4ckp5yezUzJWieXl0TFQ,"Brooklyn, NY",8/8/2018,5,No comment,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Ray F.,/user_details?userid=o-14VNCcFTf5ENAdkf2u9w,"New York, NY",9/15/2018,5,No comment,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Marcus P.,/user_details?userid=d5WCR5ORcCCxffUqdZGKSw,"Queens, NY",10/9/2019,5,"This place is my new favorite Spanish restaurant! Hands down. Food is so delicious and the staff are super friendly. My fiancé and I wanted a new place and found this one. Such a great find! We had the Red Sangria, Fried Calamari, Parrillada for 2, and Rice and Beans. Thres Leches and their Brazilian Flan.  if you're in Brooklyn and craving Spanish, I highly recommend this place!",https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Kwame S.,/user_details?userid=YYB_BOY3oHV2yOwOWMcD4A,"Virginia Beach, VA",10/20/2015,4,No comment,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Victoria C.,/user_details?userid=wsPzMYYJqMyzZfSodGZcyA,"Queens, NY",9/4/2019,5,No comment,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Yan L.,/user_details?userid=wpOqh6jLvqufw8OAYc33pA,"Manhattan, NY",10/22/2020,5,Bf and I had a meat platter and a bottle of wine.  We were so full - strongly recommend the meat platter - we ordered the meat platter for two people and we found it too much food  but overall delicious meal,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Ciara M.,/user_details?userid=3qtfT38sWfTAGQcHgYk3Sg,"Brooklyn, NY",10/12/2019,4,No comment,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Jeffrey C.,/user_details?userid=rQueh2khSMj5NGSMotuDQw,"Brooklyn, NY",11/27/2017,5,No comment,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Kristina B.,/user_details?userid=f7tgXD8WQqX-tyWWd6rdYQ,"East Flatbush, Brooklyn, NY",6/25/2020,5,"This was the first restaurant I went to since quarantine. It was one of the best experiences I've had dining out. Our waiter was amazing, friendly and sufficient. The drinks were great and strong. The food was fresh and tasty. Everything about the experience was 5 stars.",https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Ilyce M.,/user_details?userid=z7P3X0xUlWnQk8nIgE5nqA,"Brooklyn, NY",9/16/2019,1,No comment,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Mauricio H.,/user_details?userid=fklQvmB89gT9tNZQiCSCiA,"Woodside, NY",8/7/2019,5,No comment,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Eugene V.,/user_details?userid=46iwppbQu30D3u8lbPIm1g,"Brooklyn, NY",8/17/2019,5,No comment,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Karin R.,/user_details?userid=VsCXQw2fcqRpMU5TWsAvmA,"Brooklyn, NY",3/1/2017,5,No comment,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Brian H.,/user_details?userid=U7gxFoFLfngt2ipCoXW3Xg,"Atlanta, GA",12/25/2020,4,"Didn't expect it but, El Mate was truly spectacular. The menu is amazing and the atmosphere is perfect. Every single thing that we have purchased was super fresh and yummy. And also, the service was great and the staff was very helpful. El Mate, so glad you're here.",https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Veronica R.,/user_details?userid=zIX5ncIK6xeAlLsehImjdw,"Boerum Hill, Brooklyn, NY",4/15/2019,4,"After always traveling to LI, we decided to check this place out. It's a very cute restaurant with spacious seating inside and outside. They have a bar you can also sit at. The waitress greeted us and we sat down. Their menu is mostly Argentinean. We ordered a small pitcher of red sangria.  It was good and definitely had us buzzed. They give you these bread pieces and some eggplant dip and the BEST AMAZING Chimichurri Sauce ever!!! We ordered 2 chicken empanadas and a ham & cheese empanada. They were well worth the price! You have to put the Chimi sauce on everything! Just like the BF did. We ordered the Parillada for 2. This comes with Short Ribs, Chorizo, Blood Sausage, Argentine Sausage, Mollejas, Chicken and Skirt Steak.  Our sides were the mashed yucca, rice and black beans and I got a side of fries. The fries are fresh cut fries, NOT the stuff from a bag. This is a plus since my mom makes fries like this. The mashed yucca tastes better than mash potatoes and the rice and beans were good. The meats are cooked according to your request so they were delicious! We finished a jar of chimichurri sauce and the waitress bought us another one. Yes, its THAT GOOD!!! I opted for dessert and the waitress suggested the caramel empanada with ice cream. Which was so good i finished it. Oh and we also ended up ordering a full pitcher of red sangria. This place is a gem in Brooklyn! Their prices are reasonable but definitely worth it! You will end up being full and happy afterwards.  Staff is very nice too. Parking can be a pain but there's always people getting out so dont be discouraged. Can't wait to return!!!",https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Adi M.,/user_details?userid=6R_qVrV8SoghzMzPUxFFOg,"Brooklyn, NY",6/12/2019,4,Great food and atmosphere! We ordered the paradilla for 2 and were given the paradilla for 1 on accident but it filled us up and we couldn't even finish it. Highly recommend the sweetbreads and the dessert empanada stuffed with bananas and dulce de leche! Will be back! Thank you,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
E E.,/user_details?userid=g8iLcawqoe9tKyec8sNlBQ,"Elmont, NY",8/12/2019,3,No comment,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Adam G.,/user_details?userid=DIdCQIvvjeQLtjY7e5Nt8Q,"New York, NY",7/30/2017,4,"The staff are super nice, and the food tasty. I had some fish with sides, and my friend got the steak and we both liked it well enough.  The server was great, patient when we indecisive, there when we needed him, helpful when we were clueless about the menu.",https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Linh L.,/user_details?userid=8ATa2qznkwgx3ACAT5y0Hw,"Staten Island, NY",8/15/2016,5,No comment,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Christina S.,/user_details?userid=L93cBHYYlFGvcI5kgJ6uIA,"Brooklyn, NY",6/20/2019,5,"This restaurant is a hidden gem in Brooklyn!! I went here with a party of 3 to celebrate a birthday. We walked in and oddly enough there was no one in there. That's because everyone was sitting outside in their cute little backyard seating area. It's very spacious back there, you don't feel like anyone's in your business and vice versa. Their red sangria was really delicious and their food is TO DIE FOR! I highly recommend their empanadas as an appetizer. They have various kinds and we ordered all of them. I don't think I ever had a skirt steak that melted in my mouth the way mine did. Here's a tip, drench your steak in their chimichurri sauce for a flavor you won't ever forget. Dying to come back here real soon! Perfect for date night!!",https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Stephanie A.,/user_details?userid=zeul4MqRtYWvybbDVD0efw,"Brooklyn, NY",7/10/2016,5,No comment,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Adrienne P.,/user_details?userid=7Dr8yfduswrSIc4rgWuTNQ,"Brooklyn, NY",5/14/2020,5,"The food, drinks, service and atmosphere here are all top notch. I love the Yerba mate drinks and am craving their empanadas while they're closed",https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Crystal A.,/user_details?userid=MTLmiuRBI-dkiU_26LZCDA,"Brooklyn, NY",5/31/2016,5,No comment,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
Cindy R.,/user_details?userid=klGeAFI-8d4fph4gfLwMvA,"Naples, FL",11/12/2018,4,"Had dinner here with another couple on a Wednesday night. We were in town visiting our friends and they highly recommended this place so we decided to give it a try. The meat quality is excellent and very much what you would find at a typical Argentinian restaurant. My husband has short ribs and I had skirt steak. We also ordered empanadas, sweet breads (molleja) and grilled provolone (provoletta) as appetizers which were great.  The side dishes were also tasty. They have an amazing yuca mash which is to die for. The chimichurri is very authentic and definitely one of the highlights of the meal. Our server was great and very accommodating. The only thing lacking I feel was the wine list. With such great food I would've wanted to have a great wine to go with it. Overall we really enjoyed dining here and would definitely return!",https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
,,,,,,
